time,open,high,low,close,50MA,150MA,200MA,Pivot,Handle Low,Buy Zone Upper,C&H Detected,Qualified Setup,Breakout Wait,Retest Seen,BUY Hold,BUY Retest,Pattern Failed,Breakout Failed,Stop,MA,MA,MA,MA,MA,MA,50MA,150MA,200MA,Pivot,Handle Low,Buy Zone Upper,C&H Detected,Qualified Setup,Breakout Wait,Retest Seen,BUY Hold,BUY Retest,Pattern Failed,Breakout Failed,Stop,Relative Strength Line,Relative Strength Line MA,PlotCandle (開盤價),PlotCandle (最高價,PlotCandle (最低價),PlotCandle (關閉),Shapes,Volume,Volume MA,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
2021-03-18,279.87,285.1899,278.28,278.62,265.8643,,262.61627500000014,,,,0,0,0,0,0,0,0,0,0,262.61627500000014,270.37703333333354,265.8643,265.47475000000003,270.817,276.81200000000007,265.8643,,262.61627500000014,,,,0,0,0,0,0,0,0,0,0,210.32527874025257,207.18315948988985,,,,,0,18754853,20664927.66,57.734823261670606,51.46657441172903,,,,,,
2021-03-19,281.22,292.8,281.195,290.11,266.4003,,262.91602500000016,,,,0,0,0,0,0,0,0,0,0,262.91602500000016,270.56910000000016,266.4003,266.90225,273.4,281.1540000000001,266.4003,,262.91602500000016,,,,0,0,0,0,0,0,0,0,0,222.2798284752533,208.5555839431047,,,,,0,38930536,20956455.4,64.01823717520477,52.53132291972349,,,,,,
2021-03-22,290.45,299.705,286.7501,293.54,266.8963,,263.25227500000017,,,,0,0,0,0,0,0,0,0,0,263.25227500000017,270.78443333333354,266.8963,268.56275,277.223,285.1120000000001,266.8963,,263.25227500000017,,,,0,0,0,0,0,0,0,0,0,225.04350759370422,210.0544860931592,,,,,0,28273073,21206121.74,65.65950085212697,54.06850102756221,,,,,65.65950085212697,
2021-03-23,293.15,298,289.81,290.63,267.3575,,263.5515750000001,,,,0,0,0,0,0,0,0,0,0,263.5515750000001,270.9809000000002,267.3575,269.80150000000003,279.712,287.3820000000001,267.3575,,263.5515750000001,,,,0,0,0,0,0,0,0,0,0,221.2581840328884,211.07300408768003,,,,,0,23000929,21295575.3,63.03259411198041,55.61390192458264,,,,,,
2021-03-24,291,291.72,281.16,282.14,267.8635,,263.80527500000017,,,,0,0,0,0,0,0,0,0,0,263.80527500000017,271.11290000000025,267.8635,270.69300000000004,281.436,287.0080000000001,267.8635,,263.80527500000017,,,,0,0,0,0,0,0,0,0,0,216.44636404784004,211.5614913567855,,,,,0,18675046,21060830.5,55.99397072060954,56.48952996717052,,,,,,
2021-03-25,280.98,288.06,277.75,278.74,268.41650000000004,,264.0056250000001,,,,0,0,0,0,0,0,0,0,0,264.0056250000001,271.2205666666669,268.41650000000004,271.8955,281.92199999999997,287.03200000000004,268.41650000000004,,264.0056250000001,,,,0,0,0,0,0,0,0,0,0,215.01356337503054,211.87531608571686,,,,,0,24505648,21021944.6,53.421250795657365,56.72553222942384,,,53.421250795657365,,,
2021-03-26,278.3018,284.5,277.77,283.02,269.0441,,264.2370750000002,,,,0,0,0,0,0,0,0,0,0,264.2370750000002,271.31396666666694,269.0441,273.16550000000007,283.38399999999996,285.6140000000001,269.0441,,264.2370750000002,,,,0,0,0,0,0,0,0,0,0,217.17700081595487,212.3572874248294,,,,,0,17629185,20983949.54,56.15240698646055,57.66367541670164,,,,,,
2021-03-29,285.77,293.18,284.7,290.82,269.9477,,264.5690250000001,,,,0,0,0,0,0,0,0,0,0,264.5690250000001,271.47270000000026,269.9477,274.46100000000007,285.091,285.07000000000005,269.9477,,264.5690250000001,,,,0,0,0,0,0,0,0,0,0,219.51164282748985,213.0076833705258,,,,,0,21718831,20823538.08,60.67757328643264,58.31189034508473,,,,,,
2021-03-30,289.83,292.47,286.7,288,270.68050000000005,,264.8661250000002,,,,0,0,0,0,0,0,0,0,0,264.8661250000002,271.5834333333336,270.68050000000005,275.91100000000006,285.963,284.54400000000004,270.68050000000005,,264.8661250000002,,,,0,0,0,0,0,0,0,0,0,217.57195739215834,213.4226173724924,,,,,0,17474537,20674170.22,58.33363063082013,58.840219623225856,,,,,,
2021-03-31,289.99,296.5,288.61,294.53,271.3491,,265.17627500000015,,,,0,0,0,0,0,0,0,0,0,265.17627500000015,271.67483333333354,271.3491,277.8670000000001,287.015,287.0220000000001,271.3491,,265.17627500000015,,,,0,0,0,0,0,0,0,0,0,223.2099551352007,214.31237535092043,,,,,0,19498157,20503562.44,61.994728777107404,59.176963361058434,,,,,,
