time,open,high,low,close,50MA,150MA,200MA,Pivot,Handle Low,Buy Zone Upper,C&H Detected,Qualified Setup,Breakout Wait,Retest Seen,BUY Hold,BUY Retest,Pattern Failed,Breakout Failed,Stop,MA,MA,MA,MA,MA,MA,50MA,150MA,200MA,Pivot,Handle Low,Buy Zone Upper,C&H Detected,Qualified Setup,Breakout Wait,Retest Seen,BUY Hold,BUY Retest,Pattern Failed,Breakout Failed,Stop,Relative Strength Line,Relative Strength Line MA,PlotCandle (開盤價),PlotCandle (最高價,PlotCandle (最低價),PlotCandle (關閉),Shapes,Volume,Volume MA,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
2025-08-18,230.225,231.91,228.33,231.49,221.6097999999999,,211.51549999999992,,,,0,0,0,0,0,0,0,0,0,211.51549999999992,210.67813333333336,221.6097999999999,225.83199999999974,224.27100000000013,227.90600000000012,221.6097999999999,,211.51549999999992,,,,0,0,0,0,0,0,0,0,0,107.6732730833097,106.16523070462877,,,,,0,25248890,43891525.58,60.157892943448786,51.82323927215684,,,,,60.157892943448786,
2025-08-19,230.09,230.5283,227.12,228.01,221.8985999999999,,211.70139999999992,,,,0,0,0,0,0,0,0,0,0,211.70139999999992,210.74180000000004,221.8985999999999,225.85899999999978,225.69700000000012,229.2140000000001,221.8985999999999,,211.70139999999992,,,,0,0,0,0,0,0,0,0,0,106.06497590383864,106.15611663182966,,,,,0,29891012,43692695.82,54.82136324157289,51.31085270020895,,,,,,
2025-08-20,227.12,227.27,220.915,223.81,222.0351999999999,,211.8567999999999,,,,0,0,0,0,0,0,0,0,0,211.8567999999999,210.78213333333335,222.0351999999999,225.63499999999976,225.84700000000015,229.06400000000014,222.0351999999999,,211.8567999999999,,,,0,0,0,0,0,0,0,0,0,104.72505053529983,106.02601971396331,,,,,0,36604319,43662732.16,49.154013333898206,50.03732786657598,,,,,,
2025-08-21,222.65,222.78,220.5,221.95,222.12199999999987,,212.0345499999999,,,,0,0,0,0,0,0,0,0,0,212.0345499999999,210.77280000000005,222.12199999999987,225.12099999999978,225.72900000000013,227.25800000000012,222.12199999999987,,212.0345499999999,,,,0,0,0,0,0,0,0,0,0,104.10754574493534,105.85161298950622,,,,,0,32140459,43679475,46.84441552861304,50.56583615122708,,,46.84441552861304,,,
2025-08-22,222.79,229.14,220.82,228.84,222.43479999999985,,212.18909999999988,,,,0,0,0,0,0,0,0,0,0,212.18909999999988,210.82733333333337,222.43479999999985,224.99099999999976,226.34400000000014,226.8200000000001,222.43479999999985,,212.18909999999988,,,,0,0,0,0,0,0,0,0,0,107.77089501395564,106.02609317354708,,,,,1,37315341,43639262.2,55.23523935866958,51.880210248696336,,,,,,
2025-08-25,227.35,229.6,227.31,227.94,222.72879999999986,,212.3498999999999,,,,0,0,0,0,0,0,0,0,0,212.3498999999999,210.8406666666667,222.72879999999986,224.74849999999978,227.00800000000012,226.11000000000013,222.72879999999986,,212.3498999999999,,,,0,0,0,0,0,0,0,0,0,105.74121838525913,106.0001954655209,,,,,0,22633695,43539136.28,54.03534880231347,52.90101585795924,,,,,,
2025-08-26,227.11,229,226.02,228.71,223.06099999999984,,212.49594999999994,,,,0,0,0,0,0,0,0,0,0,212.49594999999994,210.82733333333334,223.06099999999984,224.63349999999977,227.73200000000014,226.25000000000014,223.06099999999984,,212.49594999999994,,,,0,0,0,0,0,0,0,0,0,106.55334189532728,106.05048150459422,,,,,1,26105373,43474488.48,54.937284656366344,53.26224154441179,,,,,,
2025-08-27,228.57,229.87,227.81,229.12,223.32139999999984,,212.60609999999994,,,,0,0,0,0,0,0,0,0,0,212.60609999999994,210.78806666666668,223.32139999999984,224.57999999999979,228.18800000000016,227.31200000000013,223.32139999999984,,212.60609999999994,,,,0,0,0,0,0,0,0,0,0,106.30456468113734,106.07357997518905,,,,,0,21254479,43233894.9,55.438688275072856,53.59821515674411,,,,,,
2025-08-28,229.005,232.71,228.02,231.6,223.65699999999987,,212.71384999999995,,,,0,0,0,0,0,0,0,0,0,212.71384999999995,210.76260000000002,223.65699999999987,224.45449999999977,228.25000000000014,229.24200000000013,223.65699999999987,,212.71384999999995,,,,0,0,0,0,0,0,0,0,0,107.19889653640179,106.17588148075384,,,,,0,33679585,43265761.36,58.45024521641546,54.18467247232881,,,,,,
2025-08-29,231.32,231.8125,228.16,229,223.98659999999984,,212.81794999999994,,,,0,0,0,0,0,0,0,0,0,212.81794999999994,210.72360000000003,223.98659999999984,225.16699999999977,228.0470000000001,229.27400000000017,223.98659999999984,,212.81794999999994,,,,0,0,0,0,0,0,0,0,0,105.66223459476916,106.12918630930069,,,,,0,26199170,42902534.58,54.306515667817955,54.59048517997149,,,,,,
2025-09-02,223.52,226.17,221.83,225.34,224.29959999999986,,212.91044999999994,,,,0,0,0,0,0,0,0,0,0,212.91044999999994,210.65640000000005,224.29959999999986,225.85149999999976,227.4320000000001,228.75400000000013,224.29959999999986,,212.91044999999994,,,,0,0,0,0,0,0,0,0,0,104.64300917147169,105.99407929677078,,,,,0,38843883,42172397.58,49.03644473347073,54.60439562079312,,,49.03644473347073,,,
2025-09-03,225.21,227.1699,224.36,225.99,224.64999999999986,,212.9958499999999,,,,0,0,0,0,0,0,0,0,0,212.9958499999999,210.5753333333334,224.64999999999986,226.46349999999978,227.2300000000001,228.21000000000012,224.64999999999986,,212.9958499999999,,,,0,0,0,0,0,0,0,0,0,105.67638215392961,105.96519773833067,,,,,0,29223134,42010625.76,49.96509997141919,54.4061045239286,,,,,,
2025-09-04,231.185,235.77,230.78,235.68,225.10819999999984,,213.10374999999993,,,,0,0,0,0,0,0,0,0,0,213.10374999999993,210.56606666666673,225.10819999999984,227.13199999999975,228.4170000000001,229.52200000000016,225.10819999999984,,213.10374999999993,,,,0,0,0,0,0,0,0,0,0,109.6480141185155,106.29999922743839,,,,,1,59391779,42430886.2,61.289570163007284,54.524872583387264,,,,,,
2025-09-05,235.19,236,231.93,232.33,225.51499999999982,,213.20799999999997,,,,0,0,0,0,0,0,0,0,0,213.20799999999997,210.55066666666673,225.51499999999982,227.59199999999979,229.4550000000001,229.66800000000012,225.51499999999982,,213.20799999999997,,,,0,0,0,0,0,0,0,0,0,107.1947635298804,106.3813414367513,,,,,0,36721802,42530208.28,56.52634132629732,54.29989022988451,,,,,,
2025-09-08,234.94,237.6,233.75,235.84,225.88939999999985,,213.37414999999993,,,,0,0,0,0,0,0,0,0,0,213.37414999999993,210.53840000000005,225.88939999999985,228.2494999999998,230.15500000000011,231.03600000000014,225.88939999999985,,213.37414999999993,,,,0,0,0,0,0,0,0,0,0,109.15974826853619,106.63392387600447,,,,,0,33947104,42199534.08,60.031292468871854,54.29084733884331,,,,,,
2025-09-09,236.355,238.85,235.08,238.24,226.18819999999985,,213.55684999999994,,,,0,0,0,0,0,0,0,0,0,213.55684999999994,210.54386666666673,226.18819999999985,229.09649999999974,231.18500000000012,233.61600000000016,226.18819999999985,,213.55684999999994,,,,0,0,0,0,0,0,0,0,0,110.03885970476477,106.94346349680086,,,,,0,27033778,40355866.88,62.271139086335026,54.82297418489774,,,,,62.271139086335026,
2025-09-10,237.515,237.68,229.0962,230.33,226.40699999999987,,213.68544999999995,,,,0,0,0,0,0,0,0,0,0,213.68544999999995,210.46566666666672,226.40699999999987,229.53949999999978,231.34700000000012,234.48400000000015,226.40699999999987,,213.68544999999995,,,,0,0,0,0,0,0,0,0,0,106.10015631189907,106.86679920726434,,,,,0,60907714,40396265.56,51.9399635582332,55.02197062949309,,,,,,
2025-09-11,231.49,231.53,229.3377,229.95,226.59679999999986,,213.82079999999993,,,,0,0,0,0,0,0,0,0,0,213.82079999999993,210.42420000000007,226.59679999999986,229.80899999999974,231.43000000000012,233.33800000000014,226.59679999999986,,213.82079999999993,,,,0,0,0,0,0,0,0,0,0,105.61035390223253,106.7525769068069,,,,,0,37485598,40360840.92,51.497940840203505,55.3543652946067,,,,,,
2025-09-12,230.35,230.79,226.29,228.15,226.76139999999984,,213.96964999999992,,,,0,0,0,0,0,0,0,0,0,213.96964999999992,210.35300000000007,226.76139999999984,229.66749999999973,231.08500000000012,232.50200000000012,226.76139999999984,,213.96964999999992,,,,0,0,0,0,0,0,0,0,0,103.90164372415552,106.4934011629295,,,,,0,38496218,40512881.72,49.35529546325948,54.93436930207741,,,49.35529546325948,,,
2025-09-15,230.625,233.73,230.32,231.43,226.92179999999985,,214.1411999999999,,,,0,0,0,0,0,0,0,0,0,214.1411999999999,210.36820000000006,226.92179999999985,229.68749999999972,231.32800000000012,231.62000000000012,226.92179999999985,,214.1411999999999,,,,0,0,0,0,0,0,0,0,0,105.44660919644973,106.39823825688589,,,,,0,33243328,40585101.22,53.178209020813014,54.87314503197023,,,,,,
2025-09-16,232.935,235.9,232.23,234.05,227.13339999999985,,214.30419999999995,,,,0,0,0,0,0,0,0,0,0,214.30419999999995,210.3742666666667,227.13339999999985,229.81549999999976,232.19900000000015,230.78200000000015,227.13339999999985,,214.30419999999995,,,,0,0,0,0,0,0,0,0,0,106.1404715439535,106.37480491934659,,,,,0,38203912,40617096.68,56.03315484294301,54.951421473868564,,,,,,
2025-09-17,233.77,234.3,228.71,231.62,227.37859999999986,,214.42299999999994,,,,0,0,0,0,0,0,0,0,0,214.42299999999994,210.3666666666667,227.37859999999986,229.99599999999973,232.76200000000017,231.04000000000013,227.37859999999986,,214.42299999999994,,,,0,0,0,0,0,0,0,0,0,105.173935220993,106.26563494676898,,,,,0,42815230,40559561.54,52.816467389512255,54.764119982042814,,,,,,
2025-09-18,232.5,233.48,228.79,231.23,227.55239999999986,,214.5504499999999,,,,0,0,0,0,0,0,0,0,0,214.5504499999999,210.38200000000003,227.55239999999986,230.36699999999973,232.31700000000015,231.29600000000013,227.55239999999986,,214.5504499999999,,,,0,0,0,0,0,0,0,0,0,105.09881279202952,106.15956020542903,,,,,0,37931738,40555093.88,52.29756191879163,54.32464260364111,,,,,,
